№,Ханш Дээд,Ханш Доод,Ханш Нээлт,Ханш Хаалт,Арилжигдсан Ширхэг,Арилжигдсан Үнийн дүн,Арилжигдсан Огноо
1177,703,703,703,703,73,"51,319.00",2020-08-21
1178,700,700,700,700,3,"2,100",2020-08-20
1179,703,670,670,703,572,"383,438.00",2020-08-19
1180,703,703,703,703,95,"66,785",2020-08-18
1181,703,662,662,702,305,"208,594.00",2020-08-17
1182,700,662,700,700,753,"508,100",2020-08-14
1183,702,702,702,702,6,"4,212.00",2020-08-13
1184,703,700,703,700,100,"70,009",2020-08-12
1185,707,660,707,703,"1,511","997,705",2020-08-11
1186,709,709,709,709,248,"175,710",2020-08-10
1187,709,709,709,709,4,"2,834.00",2020-08-07
1188,709,709,709,709,6,"4,254",2020-08-06
1189,710,710,710,710,3,"2,130",2020-08-05
1190,710,690,710,709,268,"189,768.00",2020-08-04
1191,715,715,715,715,4,"2,860",2020-08-03
1192,710,710,710,710,5,"3,550",2020-07-31
1193,714,714,714,714,3,"2,142.00",2020-07-30
1194,713,713,713,713,3,"2,139.00",2020-07-29
1195,715,714,714,714,"33,594","23,986,208.00",2020-07-28
1196,715,715,715,715,50,"35,750.00",2020-07-27
1197,715,715,715,715,10,"7,150",2020-07-24
1198,715,710,710,715,"1,010","719,546",2020-07-23
1199,715,715,715,715,4,"2,860.00",2020-07-22
1200,739,715,739,715,303,"216,717",2020-07-21
1201,745,745,745,745,6,"4,469.40",2020-07-20
1202,750,705,705,750,"1,659","1,228,019.40",2020-07-17
1203,705,699,699,705,"2,140","1,498,331.20",2020-07-16
1204,680,680,680,680,10,"6,800.00",2020-07-10
1205,671,660,671,660,"4,478","2,962,806.20",2020-07-07
1206,700,700,700,700,8,"5,600",2020-07-06
1207,700,700,700,700,6,"4,200.00",2020-07-03
1208,700,700,700,700,8,"5,600.00",2020-07-02
1209,705,705,705,705,6,"4,227",2020-07-01
1210,705,690,690,705,"1,780","1,246,405.00",2020-06-30
1211,690,670,690,690,896,"618,027",2020-06-29
1212,689,689,689,689,6,"4,134.00",2020-06-26
1213,690,690,690,690,3,"2,070.00",2020-06-25
1214,690,690,690,690,34,"23,460.00",2020-06-23
1215,700,700,700,700,6,"4,200.00",2020-06-22
1216,705,670,705,700,164,"110,329",2020-06-19
1217,705,700,705,700,"498,008","348,611,169",2020-06-18
1218,705,705,705,705,"2,163","1,524,915",2020-06-17
1219,705,705,705,705,3,"2,115.00",2020-06-16
1220,705,704,704,704,"3,965","2,793,273.70",2020-06-15
1221,705,705,705,705,12,"8,458.80",2020-06-12
1222,706,666,706,668,366,"244,586.00",2020-06-11
1223,705,702,703,704,"2,142","1,507,358.00",2020-06-10
1224,700,700,700,700,294,"205,800.00",2020-06-09
1225,705,703,703,704,"1,444","1,016,724",2020-06-08
1226,705,704,705,704,"4,327","3,046,221",2020-06-04
1227,705,705,705,705,"4,573","3,223,876",2020-06-03
1228,707,704,707,704,286,"201,376.50",2020-06-02
1229,707,707,707,707,"1,032","729,615",2020-05-29
1230,706,706,706,706,13,"9,171.50",2020-05-28
1231,706,665,699,701,"1,218","846,066.00",2020-05-27
1232,699,671,699,671,54,"36,906.00",2020-05-26
1233,700,700,700,700,2,"1,400.00",2020-05-25
1234,700,655,655,671,28,"18,790",2020-05-22
1235,700,700,700,700,13,"9,100.00",2020-05-21
1236,705,705,705,705,3,"2,115",2020-05-20
1237,705,705,705,705,13,"9,165.00",2020-05-19
1238,707,707,707,707,10,"7,070.00",2020-05-18
1239,707,707,707,707,4,"2,828",2020-05-15
1240,707,707,707,707,3,"2,122.20",2020-05-14
1241,708,708,708,708,12,"8,492",2020-05-13
1242,708,708,708,708,8,"5,661",2020-05-12
1243,708,708,708,708,11,"7,784.49",2020-05-11
1244,708,708,708,708,24,"16,984.80",2020-05-08
1245,708,707,708,707,"2,595","1,834,731.50",2020-05-07
1246,708,708,708,708,32,"22,646.40",2020-05-06
1247,710,709,710,709,"20,710","14,683,441.00",2020-05-05
1248,710,700,710,710,"11,327","7,929,420.00",2020-05-04
1249,710,708,708,710,764,"541,031",2020-05-01
1250,710,700,710,710,"8,937","6,281,209",2020-04-29
1251,710,690,700,709,"40,387","28,100,928.00",2020-04-28
1252,700,700,700,700,"5,297","3,705,527",2020-04-27
1253,715,699,715,699,25,"17,843.00",2020-04-24
1254,716,689,689,703,"12,076","8,471,249",2020-04-23
1255,689,653,689,687,"9,155","6,294,849",2020-04-22
1256,700,653,700,698,"3,123","2,179,297",2020-04-21
1257,700,699,700,699,"5,012","3,503,400.00",2020-04-20
1258,700,699,700,699,"11,607","8,113,406",2020-04-17
1259,710,700,710,704,"7,730","5,441,714.00",2020-04-16
1260,718,709,718,709,"9,389","6,657,026",2020-04-15
1261,718,718,718,718,"11,654","8,367,460.60",2020-04-14
1262,720,653,720,715,"9,878","7,061,661.10",2020-04-13
1263,720,705,719,720,821,"589,374.89",2020-04-10
1264,719,719,719,719,10,"7,189",2020-04-09
1265,720,720,720,720,8,"5,760",2020-04-08
1266,719,699,719,719,"2,145","1,519,405.00",2020-04-07
1267,719,710,710,719,105,"75,135",2020-04-06
1268,718,700,700,718,"5,311","3,727,546",2020-04-03
1269,700,680,700,680,32,"21,822.90",2020-04-02
1270,700,652,700,691,"1,921","1,284,446.00",2020-04-01
1271,720,715,715,720,"3,520","2,531,880",2020-03-31
1272,738,700,700,737,"16,680","12,264,671.00",2020-03-27
1273,735,671,671,734,"9,467","6,663,020",2020-03-26
1274,703,671,703,698,217,"151,439",2020-03-25
1275,702,702,702,702,50,"35,100.00",2020-03-24
1276,700,700,700,700,99,"69,300.00",2020-03-23
1277,704,631,700,704,"4,418","3,105,330.01",2020-03-20
1278,701,630,701,646,325,"210,075",2020-03-19
1279,700,690,690,691,110,"76,000",2020-03-18
1280,701,701,701,701,5,"3,505.00",2020-03-17
1281,702,701,702,701,936,"656,138.00",2020-03-16
1282,703,703,703,703,"3,579","2,516,037",2020-03-13
1283,703,650,650,703,"14,546","9,980,489.25",2020-03-12
1284,704,670,670,703,"15,337","10,780,795.00",2020-03-11
1285,705,670,703,704,"9,571","6,736,064.95",2020-03-10
1286,705,705,705,705,49,"34,545.00",2020-03-06
1287,705,705,705,705,30,"21,150.00",2020-03-05
1288,705,705,705,705,86,"60,630",2020-03-04
1289,710,700,705,710,"1,994","1,406,914",2020-02-27
1290,705,705,705,705,576,"406,080.00",2020-02-21
1291,710,700,705,703,790,"555,490",2020-02-19
1292,705,703,705,704,"1,537","1,081,985.00",2020-02-18
1293,701,700,700,700,92,"64,402.72",2020-02-14
1294,709,705,709,705,"1,529","1,079,983.50",2020-02-12
1295,710,709,710,709,"1,813","1,286,217",2020-02-11
1296,730,730,730,730,200,"146,000",2020-02-10
1297,730,710,710,730,42,"29,860",2020-02-07
1298,730,730,730,730,41,"29,930",2020-02-05
1299,730,730,730,730,10,"7,300",2020-01-31
1300,730,706,706,730,107,"77,222",2020-01-30
1301,730,730,730,730,50,"36,500.00",2020-01-29
1302,730,705,710,715,"3,623","2,592,218.23",2020-01-28
1303,738,738,738,738,1,737.94,2020-01-27
1304,738,710,711,738,"3,016","2,141,579.98",2020-01-24
1305,740,740,740,740,"1,989","1,471,860.00",2020-01-23
1306,740,720,720,740,"3,499","2,559,230.50",2020-01-22
1307,720,720,720,720,120,"86,400.00",2020-01-21
1308,740,740,740,740,6,"4,437.00",2020-01-20
1309,740,740,740,740,5,"3,697.50",2020-01-17
1310,740,702,738,740,"3,055","2,242,422.00",2020-01-15
1311,740,706,739,714,"5,318","3,798,929.20",2020-01-14
1312,712,712,712,712,320,"227,850",2020-01-13
1313,740,740,740,740,20,"14,798",2020-01-10
1314,744,712,712,741,"3,717","2,647,274.43",2020-01-09
1315,745,745,745,745,151,"112,495",2020-01-08
1316,745,712,745,725,"10,833","7,849,290.00",2020-01-07
1317,790,790,790,790,1,790,2020-01-06
1318,795,760,760,787,"5,690","4,431,905.00",2020-01-03
1319,798,794,798,794,22,"17,520.00",2020-01-02
1320,800,750,750,800,"46,110","36,027,547.00",2019-12-31
1321,780,715,715,780,"32,908","25,333,787.81",2019-12-30
1322,780,760,760,779,"24,823","19,000,085.00",2019-12-27
1323,769,729,729,765,"52,682","38,726,052",2019-12-26
1324,730,700,725,730,"9,062","6,516,066",2019-12-25
1325,730,710,725,729,"83,079","60,416,662.00",2019-12-24
1326,725,725,725,725,100,"72,500.00",2019-12-23
1327,730,700,715,719,"18,291","13,101,023.60",2019-12-20
1328,715,690,690,702,561,"393,785.48",2019-12-19
1329,733,680,700,733,"16,740","12,069,628",2019-12-17
1330,720,700,700,719,"5,180","3,695,615.00",2019-12-16
1331,710,680,680,710,657,"465,454",2019-12-13
1332,719,700,719,719,"1,475","1,041,525",2019-12-12
1333,719,718,718,719,520,"373,760.00",2019-12-11
1334,720,671,720,693,"1,000","708,120.00",2019-12-10
1335,720,661,690,719,957,"665,086",2019-12-09
1336,729,719,719,725,"2,235","1,620,295.00",2019-12-05
1337,725,725,725,725,124,"89,900",2019-12-04
1338,728,725,725,728,"3,020","2,192,560.00",2019-12-03
1339,730,700,700,730,"31,634","22,890,142",2019-11-29
1340,722,676,701,722,"2,989","2,098,853.20",2019-11-28
1341,728,710,710,728,"1,596","1,134,960",2019-11-25
1342,740,700,706,732,"9,120","6,568,011",2019-11-22
1343,740,706,707,722,"25,197","18,204,090.30",2019-11-21
1344,739,705,705,739,"3,213","2,352,034.70",2019-11-20
1345,739,739,739,739,250,"184,720.00",2019-11-19
1346,743,710,720,720,"9,626","6,928,604",2019-11-18
1347,745,710,745,745,"3,943","2,877,877",2019-11-15
1348,745,745,745,745,"1,000","744,910.00",2019-11-14
1349,750,710,710,750,"1,875","1,349,542.80",2019-11-13
1350,763,705,705,763,"6,532","4,847,182.69",2019-11-12
1351,745,706,740,742,"7,980","5,851,095",2019-11-11
1352,740,703,740,740,"7,214","5,201,150.32",2019-11-08
1353,740,735,738,736,"4,286","3,156,998",2019-11-07
1354,748,720,740,735,"4,979","3,651,460",2019-11-06
1355,748,740,740,742,"4,417","3,274,655.00",2019-11-05
1356,740,730,730,740,"2,977","2,187,520.00",2019-11-04
1357,750,715,719,720,"22,813","16,429,760",2019-11-01
1358,719,710,715,719,"11,827","8,463,395.00",2019-10-31
1359,716,675,710,715,"15,079","10,729,502",2019-10-30
1360,710,710,710,710,80,"56,800",2019-10-29
1361,715,714,714,715,"3,853","2,754,042",2019-10-28
1362,713,690,690,713,"12,900","9,061,480",2019-10-25
1363,700,675,675,700,"4,278","2,965,320.00",2019-10-23
1364,712,700,710,700,"339,985","241,389,340",2019-10-22
1365,715,714,714,714,"3,000","2,143,000.00",2019-10-21
1366,715,680,709,711,"6,690","4,738,810.00",2019-10-18
1367,710,706,706,710,"1,050","745,300",2019-10-17
1368,703,700,700,702,903,"634,164.00",2019-10-16
1369,702,675,689,702,"5,050","3,412,228.00",2019-10-15
1370,703,672,672,690,567,"390,324.00",2019-10-14
1371,704,703,703,703,227,"159,737.85",2019-10-11
1372,703,703,703,703,100,"70,300.00",2019-10-10
1373,704,704,704,704,61,"42,944",2019-10-09
1374,705,705,705,705,47,"33,135",2019-10-07
1375,711,711,711,711,16,"11,376",2019-10-04
1376,711,710,710,711,163,"115,800",2019-10-03
1377,712,700,712,710,415,"291,395",2019-10-02
1378,714,650,658,655,461,"301,876.27",2019-10-01
1379,745,656,656,744,"12,630","9,178,536.11",2019-09-30
1380,714,690,710,701,"16,766","11,769,200",2019-09-27
1381,711,691,691,710,"1,722","1,222,422.00",2019-09-26
1382,713,709,709,712,"18,433","13,117,766.00",2019-09-25
1383,710,700,700,710,"1,200","850,000",2019-09-24
1384,713,656,656,705,"4,724","3,316,136.00",2019-09-23
1385,713,700,700,713,"3,050","2,161,350",2019-09-18
1386,715,650,650,714,"3,148","2,136,917.00",2019-09-17
1387,718,710,710,715,"2,443","1,744,333.00",2019-09-16
1388,717,717,717,717,74,"53,033",2019-09-13
1389,720,709,709,718,"3,218","2,301,059",2019-09-12
1390,705,650,660,675,633,"427,002",2019-09-11
1391,709,630,653,709,"6,341","4,384,927.00",2019-09-10
1392,705,640,679,705,"3,449","2,372,690",2019-09-05
1393,680,679,679,679,134,"90,987",2019-09-02
1394,679,679,679,679,14,"9,506.00",2019-08-30
1395,679,640,640,679,"1,195","767,346",2019-08-29
1396,679,650,650,679,"1,583","1,031,038.00",2019-08-28
1397,680,650,650,680,400,"269,000",2019-08-27
1398,690,632,632,656,"2,062","1,353,140.00",2019-08-26
1399,704,704,704,704,"1,000","704,000.00",2019-08-16
1400,680,650,651,654,"1,273","834,379",2019-08-15
1401,689,651,675,678,"1,509","995,520",2019-08-14
1402,710,651,651,675,"3,018","2,012,530.46",2019-08-13
1403,711,707,707,711,"1,401","990,898",2019-08-12
1404,705,700,705,702,198,"139,090",2019-08-09
1405,710,636,636,710,"4,328","3,041,266",2019-08-08
1406,700,631,699,669,"3,309","2,214,736",2019-08-07
1407,700,700,700,700,20,"14,000.00",2019-08-06
1408,707,707,707,707,1,707.00,2019-08-05
1409,709,709,709,709,150,"106,350",2019-07-30
1410,709,709,709,709,450,"319,050",2019-07-29
1411,709,680,680,681,122,"83,105.00",2019-07-26
1412,710,680,680,710,355,"243,499",2019-07-24
1413,713,713,713,713,7,"4,991",2019-07-23
1414,715,700,715,715,"4,433","3,121,311",2019-07-22
1415,737,701,701,737,"1,411","990,733",2019-07-17
1416,740,700,710,740,"1,027","726,929",2019-07-16
1417,740,700,705,740,"1,532","1,077,637",2019-07-10
1418,741,740,741,741,103,"76,321",2019-07-09
1419,748,747,748,747,110,"82,174",2019-07-08
1420,748,705,740,748,975,"725,525",2019-07-05
1421,748,738,739,748,"4,993","3,703,203",2019-07-04
1422,745,700,730,736,"8,031","5,903,815.00",2019-07-03
1423,748,690,690,746,"1,980","1,461,255",2019-07-02
1424,720,690,700,690,"5,751","4,016,578.00",2019-07-01
1425,770,680,720,769,"124,482","90,165,987.32",2019-06-28
1426,730,700,705,730,"56,990","41,145,019.00",2019-06-27
1427,710,616,685,698,"195,049","130,956,924",2019-06-26
1428,697,688,688,697,"33,781","23,365,351",2019-06-25
1429,685,635,670,685,"53,481","35,485,180.51",2019-06-24
1430,670,645,650,669,"31,872","21,120,566",2019-06-21
1431,660,610,660,659,"52,716","32,678,344",2019-06-20
1432,670,605,606,612,"66,788","41,371,845",2019-06-19
1433,668,610,610,668,"19,695","12,558,568",2019-06-18
1434,640,599,600,640,"29,168","17,835,378.50",2019-06-17
1435,620,610,610,620,"27,848","16,997,280",2019-06-14
1436,609,609,609,609,"9,673","5,888,329",2019-06-13
1437,610,610,610,610,"1,010","616,100",2019-06-12
1438,620,600,610,616,"6,600","4,037,100",2019-06-11
1439,620,620,620,620,10,"6,200.00",2019-06-10
1440,611,600,611,603,"4,000","2,412,608.00",2019-06-07
1441,640,620,620,620,"1,392","863,266.42",2019-06-06
1442,630,620,620,621,"8,519","5,352,532.00",2019-06-05
1443,630,610,610,630,149,"91,090.00",2019-06-04
1444,630,605,615,630,"1,810","1,095,410",2019-05-31
1445,630,630,630,630,10,"6,300",2019-05-30
1446,635,602,616,635,"1,074","648,716",2019-05-29
1447,640,640,640,640,10,"6,400",2019-05-28
1448,640,600,615,610,"4,809","2,913,677.84",2019-05-27
1449,662,610,659,618,"7,177","4,432,791.07",2019-05-24
1450,658,627,627,658,61,"38,898",2019-05-23
1451,659,627,627,634,"1,901","1,192,792.00",2019-05-22
1452,664,635,660,650,"4,629","3,001,813.20",2019-05-20
1453,669,669,669,669,"1,250","836,125.00",2019-05-17
1454,670,650,670,668,220,"147,200",2019-05-16
1455,670,637,638,670,379,"242,316.00",2019-05-15
1456,670,637,670,670,71,"47,207",2019-05-14
1457,640,640,640,640,"1,055","675,200.00",2019-05-13
1458,660,636,660,639,100,"63,937.70",2019-05-10
1459,679,636,679,674,"9,399","6,334,422.00",2019-05-09
1460,679,640,660,679,"34,287","23,031,678.00",2019-05-08
1461,684,684,684,684,"29,260","20,013,840",2019-05-07
1462,655,654,655,654,252,"164,809.00",2019-05-06
1463,684,680,680,684,137,"93,663",2019-05-03
1464,680,651,680,666,412,"274,460",2019-05-01
1465,686,685,686,686,816,"559,686.00",2019-04-30
1466,689,689,689,689,10,"6,890.00",2019-04-29
1467,715,681,684,709,"41,421","28,905,038.00",2019-04-26
1468,689,635,635,689,"49,913","34,277,538.50",2019-04-25
1469,685,679,679,685,"5,321","3,644,395",2019-04-24
1470,685,625,634,685,"14,018","9,098,552",2019-04-23
1471,669,633,633,669,38,"25,062.10",2019-04-22
1472,679,673,673,677,"2,932","1,985,256",2019-04-19
1473,677,625,670,673,"8,280","5,525,895",2019-04-18
1474,670,630,630,670,666,"426,428.50",2019-04-17
1475,670,624,624,670,"2,175","1,359,509",2019-04-16
1476,678,623,676,677,"7,385","4,891,246.90",2019-04-15
1477,669,623,623,669,886,"552,852.00",2019-04-12
1478,679,622,635,622,"9,000","5,845,823.00",2019-04-11
1479,639,620,631,639,"6,511","4,068,267.48",2019-04-10
1480,650,630,630,633,"3,011","1,915,076.02",2019-04-09
1481,679,660,660,678,"1,130","756,136",2019-04-05
1482,670,669,669,669,53,"35,478",2019-04-04
1483,670,620,630,658,"2,720","1,731,668",2019-04-03
1484,678,630,640,677,"1,274","812,175",2019-04-02
1485,685,685,685,685,100,"68,500",2019-04-01
1486,689,687,687,688,430,"295,785.00",2019-03-29
1487,689,650,650,688,455,"311,000.00",2019-03-28
1488,689,689,689,689,200,"137,800.00",2019-03-26
1489,690,622,680,684,"18,477","12,283,426",2019-03-25
1490,694,650,670,693,"3,970","2,700,202.00",2019-03-22
1491,692,620,661,685,"23,912","16,398,374.00",2019-03-21
1492,693,665,693,690,"2,200","1,492,804.00",2019-03-20
1493,694,661,661,694,"58,333","40,283,606",2019-03-19
1494,690,680,690,690,"33,823","23,328,770",2019-03-18
1495,694,693,693,694,"36,581","25,383,161",2019-03-15
1496,694,665,670,694,"72,019","49,899,467.30",2019-03-14
1497,695,667,684,694,"75,202","52,156,869.00",2019-03-13
1498,698,685,685,690,"67,813","47,043,403.00",2019-03-12
1499,695,690,695,694,"40,231","27,916,315",2019-03-11
1500,697,695,697,697,"42,361","29,524,606.00",2019-03-07
1501,698,695,695,698,"43,383","30,275,318",2019-03-06
1502,699,669,699,697,"39,896","27,807,512",2019-03-05
1503,699,660,699,694,"94,087","65,365,376.00",2019-03-04
1504,700,690,690,699,"41,106","28,732,339",2019-03-01
1505,700,695,700,699,"42,221","29,512,673.00",2019-02-28
1506,708,685,695,708,"48,293","34,107,972.00",2019-02-27
1507,710,690,695,710,"60,639","42,801,092",2019-02-26
1508,710,700,705,702,"17,457","12,253,116",2019-02-25
1509,705,703,703,703,"1,175","826,175.00",2019-02-22
1510,710,710,710,710,87,"61,770.00",2019-02-21
1511,710,703,704,710,"2,426","1,712,969",2019-02-20
1512,734,701,720,730,"5,202","3,743,684",2019-02-19
1513,719,700,700,701,"45,843","32,130,817.00",2019-02-18
1514,700,700,700,700,"48,580","34,006,000.00",2019-02-15
1515,701,695,700,699,"5,831","4,078,205.00",2019-02-14
1516,715,695,700,715,"1,153","816,745.00",2019-02-13
1517,705,695,705,699,"4,000","2,793,990.00",2019-02-12
1518,710,700,700,709,"9,938","7,035,037.00",2019-02-04
1519,710,700,710,700,"9,208","6,451,225",2019-02-02
1520,710,700,700,701,"1,785","1,251,290",2019-02-01
1521,702,700,700,700,"6,319","4,424,699",2019-01-31
1522,710,701,710,702,462,"325,151",2019-01-30
1523,710,680,710,709,"10,831","7,520,709.00",2019-01-29
1524,710,710,710,710,"2,151","1,527,210.00",2019-01-28
1525,706,700,705,702,"15,086","10,618,802.00",2019-01-25
1526,706,704,704,704,"2,937","2,067,652.00",2019-01-24
1527,720,710,720,710,549,"394,853",2019-01-23
1528,740,705,710,739,"23,030","16,707,157.89",2019-01-22
1529,730,711,730,730,"1,526","1,085,917",2019-01-21
1530,740,710,710,740,"2,104","1,507,230",2019-01-18
1531,736,703,720,736,"7,409","5,341,013.00",2019-01-17
1532,710,706,710,706,"1,903","1,349,180.00",2019-01-16
1533,734,700,712,734,"12,192","8,669,392.00",2019-01-15
1534,720,712,720,713,"3,960","2,824,020",2019-01-14
1535,734,729,734,729,"27,594","20,221,584.00",2019-01-11
1536,733,712,720,733,"8,219","5,955,127.80",2019-01-09
1537,734,721,734,733,"4,794","3,502,106.00",2019-01-08
1538,735,720,734,728,"14,031","10,252,300.00",2019-01-07
1539,745,730,731,735,409,"299,630",2019-01-04
1540,750,730,730,749,"12,901","9,472,889",2019-01-02
1541,770,730,750,770,"66,030","50,005,219",2018-12-31
1542,755,711,720,737,"91,271","67,100,166",2018-12-28
1543,740,714,720,724,"24,292","17,503,999.20",2018-12-27
1544,738,720,738,723,"22,489","16,357,216",2018-12-26
1545,739,725,726,739,"42,254","31,200,324.00",2018-12-25
1546,745,726,726,740,"12,843","9,448,421.00",2018-12-24
1547,730,726,730,727,"6,110","4,443,838.50",2018-12-21
1548,740,730,740,731,"39,901","29,353,918.00",2018-12-20
1549,750,731,740,743,"44,260","32,739,674.00",2018-12-19
1550,750,740,741,747,"40,033","29,913,268",2018-12-18
1551,759,750,759,750,"29,652","22,497,678.00",2018-12-17
1552,769,740,750,769,"56,199","42,597,250",2018-12-14
1553,760,730,749,756,"56,957","42,531,981.00",2018-12-13
1554,750,728,740,748,"73,321","54,310,905",2018-12-12
1555,750,735,748,747,"57,080","42,610,493.00",2018-12-11
1556,775,730,775,749,"57,615","42,837,054",2018-12-10
1557,760,730,745,753,"38,083","28,651,880.00",2018-12-07
1558,750,740,750,749,"32,759","24,544,150",2018-12-06
1559,755,725,725,744,"37,257","27,911,299.00",2018-12-05
1560,760,730,740,735,"189,615","141,690,186.71",2018-12-04
1561,799,731,750,787,"29,432","23,025,521",2018-12-03
1562,799,731,750,787,"29,432","23,025,520.50",2018-12-03
1563,800,722,722,775,"67,464","51,727,830",2018-11-30
1564,745,720,730,727,"19,633","14,360,782",2018-11-29
1565,748,715,720,745,"38,244","27,628,589",2018-11-28
1566,749,710,720,739,"25,642","18,399,112.00",2018-11-27
1567,749,725,725,746,"6,819","5,084,842",2018-11-23
1568,750,720,749,741,"19,703","14,706,877.98",2018-11-22
1569,749,749,749,749,"4,322","3,237,178.00",2018-11-21
1570,762,720,735,757,"7,847","5,863,129.00",2018-11-20
1571,760,749,749,756,"2,882","2,178,950.00",2018-11-19
1572,750,749,750,750,"80,010","59,928,500",2018-11-17
1573,750,749,750,750,"2,199","1,648,500.50",2018-11-16
1574,749,725,748,746,"5,322","3,972,678",2018-11-15
1575,742,720,740,736,"12,235","9,001,745.00",2018-11-14
1576,760,735,735,750,"22,192","16,477,235",2018-11-13
1577,740,740,740,740,1,740,2018-11-12
1578,780,742,750,765,"9,477","7,215,505.00",2018-11-07
1579,780,746,751,767,"13,052","9,955,890.00",2018-11-06
1580,775,750,766,750,"24,754","18,814,940.00",2018-11-05
1581,760,740,750,746,"23,765","17,930,235.00",2018-11-02
1582,750,706,706,722,"49,673","35,808,728",2018-11-01
1583,770,700,760,703,"55,546","42,018,226",2018-10-31
1584,770,760,770,760,"39,260","30,151,204.00",2018-10-30
1585,800,761,790,769,"55,061","43,618,276",2018-10-29
1586,800,775,799,788,"29,991","23,854,460",2018-10-26
1587,799,770,799,794,"33,128","26,437,606",2018-10-25
1588,795,770,794,793,"87,832","69,414,695",2018-10-24
1589,798,770,795,795,"26,915","21,361,956",2018-10-23
1590,795,770,795,787,"50,500","39,650,054.00",2018-10-22
1591,795,790,795,795,"25,700","20,384,018",2018-10-19
1592,805,795,805,802,"49,889","39,973,651",2018-10-18
1593,819,775,800,809,"56,643","45,852,625",2018-10-17
1594,839,800,830,801,"71,728","58,495,238",2018-10-16
1595,850,815,827,840,"35,621","29,872,999.00",2018-10-15
1596,850,830,850,838,"31,072","26,031,340",2018-10-12
1597,869,827,830,847,"73,923","62,404,699.02",2018-10-11
1598,865,827,850,846,"109,152","92,261,604",2018-10-10
1599,902,830,902,862,"73,494","63,505,784.00",2018-10-09
1600,910,888,905,901,"80,726","72,683,444.00",2018-10-08
1601,920,890,898,899,"163,921","147,210,409",2018-10-05
1602,903,800,800,881,"135,939","120,037,201.00",2018-10-04
1603,820,750,770,787,"171,168","133,712,010",2018-10-03
1604,796,735,769,765,"159,690","122,040,336.62",2018-10-02
1605,775,705,742,746,"155,001","114,847,321",2018-10-01
